target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
4000,0.75,2,397,missing_parenthesis,396,missing_parenthesis,False
4000,0.75,3,388,missing_colon,388,missing_parameter_colon,False
4000,0.75,4,398,keywords_as_identifier,404,missing_comma,False
4000,0.75,5,391,missing_colon,396,missing_colon,False
4000,0.75,6,391,missing_colon,391,missing_comma,False
4000,0.75,7,398,missing_comma,474,missing_comma,False
4000,0.75,8,397,keywords_as_identifier,114,missing_colon,False
4000,0.75,9,414,missing_quotation,5,missing_parenthesis,False
4000,0.75,10,406,mismatched_quotation,85,mismatched_bracket,False
4000,0.75,11,388,missing_quotation,386,missing_parenthesis,False
4000,0.75,12,377,mismatched_bracket,88,missing_parenthesis,False
4000,0.75,13,396,keywords_as_identifier,412,missing_comma,False
4000,0.75,14,396,missing_colon,425,missing_parenthesis,False
4000,0.75,15,388,missing_comma,444,missing_comma,False
4000,0.75,16,403,missing_quotation,12,missing_comma,False
4000,0.75,17,389,keywords_as_identifier,66,missing_colon,False
4000,0.75,18,380,mismatched_bracket,375,missing_parenthesis,False
4000,0.75,19,392,mismatched_quotation,249,missing_parenthesis,False
4000,0.75,20,393,missing_comma,393,missing_comma,True
4000,0.75,21,389,missing_comma,428,missing_comma,False
4000,0.75,22,392,missing_comma,128,missing_colon,False
4000,0.75,23,394,missing_colon,10,missing_colon,False
4000,0.75,24,389,missing_colon,11,missing_comma,False
4000,1.0,0,524,mismatched_bracket,524,mismatched_bracket,True
4000,1.0,1,534,missing_parenthesis,534,missing_parenthesis,True
4000,1.0,2,540,mismatched_bracket,540,mismatched_bracket,True
4000,1.0,3,526,keywords_as_identifier,511,keywords_as_identifier,False
4000,1.0,4,515,mismatched_bracket,514,missing_bracket,False
4000,1.0,5,507,keywords_as_identifier,5,missing_parenthesis,False
4000,1.0,6,527,missing_parenthesis,527,missing_parenthesis,True
4000,1.0,7,538,mismatched_quotation,276,missing_quotation,False
4000,1.0,8,514,mismatched_quotation,504,missing_quotation,False
4000,1.0,9,524,mismatched_quotation,5,missing_parenthesis,False
4000,1.0,10,541,missing_quotation,540,missing_quotation,False
4000,1.0,11,528,mismatched_bracket,528,missing_parenthesis,False
4000,1.0,12,500,missing_quotation,499,missing_comma,False
4000,1.0,13,526,missing_quotation,526,missing_quotation,True
4000,1.0,14,545,missing_quotation,544,missing_parenthesis,False
4000,1.0,15,537,missing_quotation,533,mismatched_bracket,False
4000,1.0,16,513,missing_parenthesis,513,missing_parenthesis,True
4000,1.0,17,521,keywords_as_identifier,400,missing_colon,False
4000,1.0,18,518,mismatched_bracket,518,missing_parenthesis,False
4000,1.0,19,536,missing_colon,536,missing_colon,True
4000,1.0,20,517,missing_comma,517,missing_comma,True
4000,1.0,21,510,missing_quotation,28,missing_colon,False
4000,1.0,22,515,mismatched_bracket,415,mismatched_bracket,False
4000,1.0,23,532,mismatched_quotation,28,mismatched_quotation,False
4000,1.0,24,517,keywords_as_identifier,516,invalid_syntax,False
8000,0.0,0,1,keywords_as_identifier,716,missing_colon,False
8000,0.0,1,3,keywords_as_identifier,1014,missing_quotation,False
8000,0.0,2,1,missing_parenthesis,2,missing_parenthesis,False
8000,0.0,3,3,missing_quotation,4,missing_parenthesis,False
8000,0.0,4,3,missing_comma,892,missing_parenthesis,False
8000,0.0,5,1,mismatched_bracket,915,missing_parenthesis,False
8000,0.0,6,2,mismatched_quotation,752,missing_colon,False
8000,0.0,7,1,missing_colon,1013,missing_colon,False
8000,0.0,8,1,missing_colon,1046,missing_colon,False
8000,0.0,9,2,mismatched_quotation,2,mismatched_quotation,True
8000,0.0,10,3,keywords_as_identifier,802,missing_parenthesis,False
8000,0.0,11,2,missing_comma,516,missing_whitespace,False
8000,0.0,12,2,missing_comma,2,missing_comma,True
8000,0.0,13,3,missing_parenthesis,3,missing_parenthesis,True
8000,0.0,14,5,missing_comma,5,missing_comma,True
8000,0.0,15,4,missing_parenthesis,725,missing_parenthesis,False
8000,0.0,16,1,missing_parenthesis,1020,missing_colon,False
8000,0.0,17,1,missing_comma,4,missing_comma,False
8000,0.0,18,1,missing_comma,933,missing_space,False
8000,0.0,19,4,mismatched_quotation,1024,missing_colon,False
8000,0.0,20,1,mismatched_bracket,702,missing_colon,False
8000,0.0,21,1,missing_parenthesis,680,missing_parenthesis,False
8000,0.0,22,7,missing_comma,4,missing_parenthesis,False
8000,0.0,23,3,mismatched_quotation,4,missing_parenthesis,False
8000,0.0,24,1,missing_parenthesis,1014,missing_colon,False
8000,0.25,0,269,keywords_as_identifier,463,missing_comma,False
8000,0.25,1,264,mismatched_quotation,906,missing_colon,False
8000,0.25,2,267,mismatched_bracket,1001,missing_colon,False
8000,0.25,3,270,missing_quotation,1004,missing_colon,False
8000,0.25,4,262,mismatched_quotation,906,missing_parenthesis,False
8000,0.25,5,246,keywords_as_identifier,996,missing_comma,False
8000,0.25,6,267,mismatched_bracket,560,missing_parenthesis,False
8000,0.25,7,250,missing_colon,938,missing_comma,False
8000,0.25,8,274,missing_colon,274,missing_colon,True
8000,0.25,9,252,missing_quotation,994,missing_colon,False
8000,0.25,10,249,keywords_as_identifier,914,missing_parenthesis,False
8000,0.25,11,254,mismatched_quotation,1002,missing_comma,False
8000,0.25,12,259,missing_comma,724,missing_comma,False
8000,0.25,13,264,keywords_as_identifier,933,missing_colon,False
8000,0.25,14,266,mismatched_quotation,366,missing_parenthesis,False
8000,0.25,15,269,missing_comma,662,missing_parenthesis,False
8000,0.25,16,262,keywords_as_identifier,926,missing_comma,False
8000,0.25,17,248,missing_colon,756,missing_parenthesis,False
8000,0.25,18,251,mismatched_quotation,741,missing_colon,False
8000,0.25,19,254,missing_parenthesis,778,missing_parenthesis,False
8000,0.25,20,264,keywords_as_identifier,1005,missing_colon,False
8000,0.25,21,269,missing_colon,102,missing_parenthesis,False
8000,0.25,22,241,mismatched_bracket,832,missing_comma,False
8000,0.25,23,264,missing_quotation,679,keywords_as_identifier,False
8000,0.25,24,257,missing_parenthesis,536,missing_colon,False
8000,0.5,0,526,mismatched_quotation,526,missing_quotation,False
8000,0.5,1,537,mismatched_bracket,960,missing_comma,False
8000,0.5,2,533,missing_parenthesis,1006,missing_colon,False
8000,0.5,3,531,mismatched_quotation,980,missing_parenthesis,False
8000,0.5,4,533,missing_colon,834,missing_parenthesis,False
8000,0.5,5,530,missing_quotation,709,missing_colon,False
8000,0.5,6,531,keywords_as_identifier,624,missing_colon,False
8000,0.5,7,509,missing_comma,742,missing_parenthesis,False
8000,0.5,8,532,missing_parenthesis,532,missing_parenthesis,True
8000,0.5,9,530,missing_quotation,807,missing_quotation,False
8000,0.5,10,520,missing_colon,996,missing_parenthesis,False
8000,0.5,11,527,missing_comma,576,missing_comma,False
8000,0.5,12,543,mismatched_quotation,634,missing_comma,False
8000,0.5,13,546,missing_quotation,546,mismatched_quotation,False
8000,0.5,14,525,mismatched_quotation,648,missing_quotation,False
8000,0.5,15,529,missing_quotation,1000,missing_colon,False
8000,0.5,16,520,missing_colon,1006,missing_parenthesis,False
8000,0.5,17,518,mismatched_bracket,518,missing_curly_bracket,False
8000,0.5,18,531,missing_parenthesis,776,missing_parenthesis,False
8000,0.5,19,531,missing_colon,804,missing_parenthesis,False
8000,0.5,20,520,missing_colon,846,missing_parenthesis,False
8000,0.5,21,544,missing_quotation,954,missing_parenthesis,False
8000,0.5,22,540,missing_colon,891,missing_comma,False
8000,0.5,23,520,mismatched_bracket,520,missing_bracket,False
8000,0.5,24,521,mismatched_bracket,754,missing_comma,False
8000,0.75,0,772,missing_colon,772,missing_colon,True
8000,0.75,1,762,missing_colon,1002,missing_comma,False
8000,0.75,2,788,mismatched_bracket,5,missing_parenthesis,False
8000,0.75,3,785,missing_comma,829,missing_comma,False
8000,0.75,4,786,mismatched_quotation,761,missing_quotation,False
8000,0.75,5,793,missing_comma,606,missing_parenthesis,False
8000,0.75,6,786,missing_comma,636,missing_parenthesis,False
8000,0.75,7,798,keywords_as_identifier,774,missing_parenthesis,False
8000,0.75,8,797,keywords_as_identifier,1021,missing_comma,False
8000,0.75,9,799,missing_quotation,1021,missing_comma,False
8000,0.75,10,785,missing_parenthesis,785,missing_parenthesis,True
8000,0.75,11,782,missing_quotation,1019,missing_colon,False
8000,0.75,12,793,mismatched_quotation,892,missing_import,False
8000,0.75,13,789,missing_parenthesis,830,missing_quotation,False
8000,0.75,14,787,missing_quotation,786,missing_comma,False
8000,0.75,15,773,mismatched_quotation,754,missing_parenthesis,False
8000,0.75,16,796,keywords_as_identifier,793,missing_parenthesis,False
8000,0.75,17,784,missing_comma,850,missing_comma,False
8000,0.75,18,789,mismatched_quotation,896,missing_colon,False
8000,0.75,19,806,mismatched_bracket,806,missing_parenthesis,False
8000,0.75,20,787,missing_parenthesis,785,missing_parenthesis,False
8000,0.75,21,777,missing_quotation,821,missing_parenthesis,False
8000,0.75,22,777,missing_colon,686,missing_parenthesis,False
8000,0.75,23,790,missing_colon,918,missing_comma,False
8000,0.75,24,779,missing_colon,954,missing_parenthesis,False
8000,1.0,0,1036,mismatched_quotation,936,missing_quotation,False
8000,1.0,1,1054,missing_colon,604,missing_colon,False
8000,1.0,2,1043,keywords_as_identifier,802,missing_parenthesis,False
8000,1.0,3,1035,mismatched_bracket,935,missing_bracket,False
8000,1.0,4,1044,mismatched_quotation,1044,mismatched_quotation,True
8000,1.0,5,1028,keywords_as_identifier,1035,missing_colon,False
8000,1.0,6,1054,missing_comma,1054,missing_comma,True
8000,1.0,7,1012,keywords_as_identifier,992,missing_parenthesis,False
8000,1.0,8,1056,mismatched_bracket,1062,missing_parenthesis,False
8000,1.0,9,1034,missing_colon,1034,missing_colon,True
8000,1.0,10,1048,missing_parenthesis,1048,missing_parenthesis,True
8000,1.0,11,1026,missing_quotation,1026,missing_quotation,True
8000,1.0,12,1021,missing_parenthesis,1021,missing_parenthesis,True
8000,1.0,13,1031,missing_quotation,1000,missing_parenthesis,False
8000,1.0,14,1026,keywords_as_identifier,970,missing_parenthesis,False
8000,1.0,15,1012,mismatched_quotation,1012,missing_quotation,False
8000,1.0,16,1051,missing_quotation,1051,missing_quotation,True
8000,1.0,17,1021,mismatched_bracket,1021,missing_parenthesis,False
8000,1.0,18,1029,missing_comma,1029,missing_comma,True
8000,1.0,19,1045,missing_parenthesis,1045,missing_parenthesis,True
8000,1.0,20,1064,mismatched_quotation,934,missing_quotation,False
8000,1.0,21,1027,mismatched_quotation,1027,missing_quotation,False
8000,1.0,22,1044,mismatched_quotation,1044,missing_quotation,False
8000,1.0,23,1041,missing_colon,1042,missing_comma,False
8000,1.0,24,1040,missing_quotation,1040,missing_quotation,True
15500,0.0,0,3,keywords_as_identifier,1836,missing_colon,False
15500,0.0,1,3,mismatched_quotation,1265,missing_colon,False
15500,0.0,2,1,missing_comma,1823,missing_colon,False
15500,0.0,3,2,mismatched_bracket,2,missing_parenthesis,False
15500,0.0,4,1,missing_colon,1322,missing_comma,False
15500,0.0,5,3,missing_parenthesis,4,missing_parenthesis,False
15500,0.0,6,2,missing_quotation,1778,missing_colon,False
15500,0.0,7,5,missing_quotation,1736,missing_colon,False
15500,0.0,8,1,missing_parenthesis,860,missing_parenthesis,False
15500,0.0,9,1,keywords_as_identifier,824,missing_parenthesis,False
15500,0.0,10,3,missing_parenthesis,1790,missing_parenthesis,False
15500,0.0,11,1,mismatched_bracket,956,missing_comma,False
15500,0.0,12,2,missing_colon,1602,missing_colon,False
15500,0.0,13,1,missing_parenthesis,1524,missing_parenthesis,False
15500,0.0,14,3,missing_comma,161,missing_parenthesis,False
15500,0.0,15,1,missing_parenthesis,1299,missing_colon,False
15500,0.0,16,1,keywords_as_identifier,939,missing_parenthesis,False
15500,0.0,17,1,missing_comma,191,missing_comma,False
15500,0.0,18,1,missing_comma,139,missing_colon,False
15500,0.0,19,6,missing_comma,1809,missing_parenthesis,False
15500,0.0,20,1,keywords_as_identifier,1016,missing_colon,False
15500,0.0,21,1,missing_comma,753,missing_comma,False
15500,0.0,22,4,mismatched_quotation,125,missing_comma,False
15500,0.0,23,1,missing_comma,1412,missing_comma,False
15500,0.0,24,1,missing_parenthesis,1512,missing_colon,False
15500,0.25,0,514,mismatched_quotation,940,missing_parenthesis,False
15500,0.25,1,505,missing_quotation,1328,missing_comma,False
15500,0.25,2,518,missing_parenthesis,1719,mismatched_bracket,False
15500,0.25,3,512,mismatched_bracket,754,missing_colon,False
15500,0.25,4,506,missing_parenthesis,144,missing_parenthesis,False
15500,0.25,5,516,missing_quotation,1069,missing_parenthesis,False
15500,0.25,6,509,mismatched_quotation,27,missing_parenthesis,False
15500,0.25,7,517,mismatched_quotation,105,missing_comma,False
15500,0.25,8,501,missing_quotation,1201,missing_colon,False
15500,0.25,9,515,keywords_as_identifier,116,mismatched_quotation,False
15500,0.25,10,496,mismatched_bracket,1228,missing_colon,False
15500,0.25,11,503,keywords_as_identifier,895,missing_colon,False
15500,0.25,12,502,missing_comma,25,missing_comma,False
15500,0.25,13,515,mismatched_bracket,703,missing_quotation,False
15500,0.25,14,491,mismatched_bracket,921,missing_colon,False
15500,0.25,15,515,missing_colon,405,missing_colon,False
15500,0.25,16,512,missing_parenthesis,930,missing_parenthesis,False
15500,0.25,17,510,missing_quotation,1590,missing_colon,False
15500,0.25,18,504,missing_comma,1634,missing_quote,False
15500,0.25,19,501,keywords_as_identifier,964,missing_colon,False
15500,0.25,20,495,mismatched_quotation,1622,missing_parenthesis,False
15500,0.25,21,517,missing_colon,936,missing_parenthesis,False
15500,0.25,22,501,mismatched_quotation,914,missing_colon,False
15500,0.25,23,489,missing_parenthesis,1664,missing_colon,False
15500,0.25,24,529,missing_comma,1437,missing_colon,False
15500,0.5,0,1026,mismatched_quotation,783,missing_comma,False
15500,0.5,1,1014,mismatched_quotation,1101,missing_comma,False
15500,0.5,2,985,mismatched_bracket,1427,missing_parenthesis,False
15500,0.5,3,1010,missing_colon,101,missing_parenthesis,False
15500,0.5,4,1009,mismatched_bracket,1415,missing_parenthesis,False
15500,0.5,5,1019,missing_quotation,1826,missing_comma,False
15500,0.5,6,1015,missing_comma,1918,mismatched_bracket,False
15500,0.5,7,1006,missing_comma,158,missing_parenthesis,False
15500,0.5,8,1014,missing_colon,1417,missing_colon,False
15500,0.5,9,1002,mismatched_bracket,1022,mismatched_bracket,False
15500,0.5,10,1010,mismatched_quotation,1140,missing_comma,False
15500,0.5,11,1006,missing_colon,1748,missing_whitespace,False
15500,0.5,12,1000,keywords_as_identifier,931,missing_colon,False
15500,0.5,13,1014,missing_colon,1641,missing_comma,False
15500,0.5,14,1008,mismatched_quotation,1067,missing_colon,False
15500,0.5,15,1017,missing_quotation,1020,missing_comma,False
15500,0.5,16,1001,missing_colon,1906,missing_colon,False
15500,0.5,17,985,mismatched_quotation,1182,missing_colon,False
15500,0.5,18,1001,mismatched_bracket,1001,missing_bracket,False
15500,0.5,19,1013,mismatched_bracket,897,missing_argument,False
15500,0.5,20,1008,mismatched_bracket,1054,missing_colon,False
15500,0.5,21,1004,missing_colon,1003,missing_colon,False
15500,0.5,22,1013,mismatched_bracket,1279,missing_bracket,False
15500,0.5,23,1004,missing_colon,1621,missing_parenthesis,False
15500,0.5,24,1018,missing_comma,1616,missing_colon,False
15500,0.75,0,1474,missing_parenthesis,1267,missing_bracket,False
15500,0.75,1,1440,mismatched_quotation,1237,keywords_as_identifier,False
15500,0.75,2,1464,missing_comma,1774,missing_parenthesis,False
15500,0.75,3,1466,missing_comma,1135,missing_comma,False
15500,0.75,4,1471,missing_quotation,1335,missing_colon,False
15500,0.75,5,1468,missing_quotation,883,missing_colon,False
15500,0.75,6,1439,missing_colon,1718,missing_colon,False
15500,0.75,7,1481,missing_colon,1910,missing_comma,False
15500,0.75,8,1452,keywords_as_identifier,1607,missing_bracket,False
15500,0.75,9,1431,keywords_as_identifier,1172,missing_colon,False
15500,0.75,10,1451,missing_comma,1386,missing_comma,False
15500,0.75,11,1455,missing_colon,1635,missing_parenthesis,False
15500,0.75,12,1464,mismatched_bracket,1364,missing_parenthesis,False
15500,0.75,13,1464,missing_parenthesis,171,missing_parenthesis,False
15500,0.75,14,1458,missing_parenthesis,1572,missing_parenthesis,False
15500,0.75,15,1437,mismatched_bracket,1729,missing_comma,False
15500,0.75,16,1431,mismatched_bracket,731,missing_comma,False
15500,0.75,17,1456,missing_comma,124,missing_comma,False
15500,0.75,18,1476,mismatched_quotation,1525,missing_comma,False
15500,0.75,19,1463,missing_quotation,1514,missing_quotation,False
15500,0.75,20,1450,missing_quotation,828,missing_comma,False
15500,0.75,21,1461,mismatched_quotation,1737,missing_parenthesis,False
15500,0.75,22,1465,missing_quotation,753,missing_quotation,False
15500,0.75,23,1448,mismatched_quotation,204,missing_comma,False
15500,0.75,24,1452,mismatched_bracket,1292,missing_colon,False
15500,1.0,0,1894,missing_colon,992,keywords_as_identifier,False
15500,1.0,1,1923,mismatched_quotation,1922,missing_quotation,False
15500,1.0,2,1894,missing_comma,1613,missing_comma,False
15500,1.0,3,1892,keywords_as_identifier,1333,missing_comma,False
15500,1.0,4,1893,missing_quotation,1611,missing_comma,False
15500,1.0,5,1924,mismatched_bracket,1294,missing_comma,False
15500,1.0,6,1920,missing_colon,1836,missing_comma,False
15500,1.0,7,1879,keywords_as_identifier,1879,missing_parenthesis,False
15500,1.0,8,1909,mismatched_bracket,1910,missing_parenthesis,False
15500,1.0,9,1940,missing_parenthesis,1941,missing_parenthesis,False
15500,1.0,10,1900,missing_colon,1900,missing_colon,True
15500,1.0,11,1917,missing_comma,1917,missing_comma,True
15500,1.0,12,1913,mismatched_quotation,1913,mismatched_quotation,True
15500,1.0,13,1893,missing_comma,1895,missing_comma,False
15500,1.0,14,1935,missing_parenthesis,1635,missing_quote,False
15500,1.0,15,1905,missing_parenthesis,1906,missing_parenthesis,False
15500,1.0,16,1916,keywords_as_identifier,913,missing_parenthesis,False
15500,1.0,17,1889,missing_colon,1810,mismatched_bracket,False
15500,1.0,18,1922,missing_quotation,1922,missing_quote,False
15500,1.0,19,1903,missing_parenthesis,1903,missing_parenthesis,True
15500,1.0,20,1877,missing_colon,1754,missing_colon,False
15500,1.0,21,1920,missing_colon,1920,missing_colon,True
15500,1.0,22,1947,missing_quotation,1809,missing_comma,False
15500,1.0,23,1910,keywords_as_identifier,1917,missing_colon,False
15500,1.0,24,1899,keywords_as_identifier,184,missing_colon,False
