target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
4000,0.5,22,263,missing_parenthesis,263,missing_parenthesis,True
4000,0.5,23,276,missing_comma,276,missing_comma,True
4000,0.5,24,262,missing_parenthesis,262,missing_parenthesis,True
4000,0.75,0,406,mismatched_quotation,406,mismatched_quotation,True
4000,0.75,1,405,missing_colon,405,missing_colon,True
4000,0.75,2,389,missing_quotation,388,mismatched_quotation,False
4000,0.75,3,401,missing_colon,401,missing_parenthesis,False
4000,0.75,4,368,keywords_as_identifier,368,keywords_as_identifier,True
4000,0.75,5,383,missing_comma,383,missing_comma,True
4000,0.75,6,386,missing_comma,386,missing_comma,True
4000,0.75,7,386,missing_colon,386,missing_colon,True
4000,0.75,8,401,missing_parenthesis,401,missing_parenthesis,True
4000,0.75,9,398,mismatched_quotation,397,mismatched_quotation,False
4000,0.75,10,405,mismatched_quotation,405,mismatched_quotation,True
4000,0.75,11,396,missing_quotation,396,missing_quotation,True
4000,0.75,12,395,mismatched_quotation,395,mismatched_quotation,True
4000,0.75,13,379,missing_comma,379,missing_parenthesis,False
4000,0.75,14,408,missing_parenthesis,407,missing_parenthesis,False
4000,0.75,15,399,missing_comma,399,missing_comma,True
4000,0.75,16,392,missing_comma,392,missing_comma,True
4000,0.75,17,401,mismatched_quotation,401,mismatched_quotation,True
4000,0.75,18,390,keywords_as_identifier,390,keywords_as_identifier,True
4000,0.75,19,391,missing_parenthesis,391,mismatched_bracket,False
4000,0.75,20,397,missing_quotation,396,mismatched_quotation,False
4000,0.75,21,403,missing_comma,403,missing_comma,True
4000,0.75,22,404,missing_comma,404,missing_comma,True
4000,0.75,23,405,keywords_as_identifier,405,keywords_as_identifier,True
4000,0.75,24,396,missing_comma,397,missing_comma,False
4000,1.0,0,531,missing_parenthesis,531,missing_parenthesis,True
4000,1.0,1,536,mismatched_bracket,536,mismatched_bracket,True
4000,1.0,2,525,missing_colon,525,missing_colon,True
4000,1.0,3,535,missing_colon,535,missing_colon,True
4000,1.0,4,526,missing_parenthesis,526,missing_parenthesis,True
4000,1.0,5,534,missing_quotation,534,mismatched_quotation,False
4000,1.0,6,523,missing_colon,523,missing_colon,True
4000,1.0,7,524,missing_parenthesis,524,missing_parenthesis,True
4000,1.0,8,520,missing_parenthesis,520,missing_parenthesis,True
4000,1.0,9,519,keywords_as_identifier,519,keywords_as_identifier,True
4000,1.0,10,524,keywords_as_identifier,524,keywords_as_identifier,True
4000,1.0,11,520,missing_comma,520,missing_comma,True
4000,1.0,12,536,keywords_as_identifier,536,keywords_as_identifier,True
4000,1.0,13,506,missing_comma,506,missing_comma,True
4000,1.0,14,511,missing_comma,511,missing_comma,True
4000,1.0,15,513,mismatched_bracket,513,mismatched_bracket,True
4000,1.0,16,513,missing_colon,513,missing_colon,True
4000,1.0,17,539,missing_colon,539,missing_colon,True
4000,1.0,18,529,missing_colon,529,missing_colon,True
4000,1.0,19,519,missing_quotation,519,mismatched_quotation,False
4000,1.0,20,507,missing_comma,507,missing_comma,True
4000,1.0,21,512,keywords_as_identifier,512,keywords_as_identifier,True
4000,1.0,22,507,missing_colon,507,missing_colon,True
4000,1.0,23,528,keywords_as_identifier,55,keywords_as_identifier,False
4000,1.0,24,507,missing_comma,507,missing_comma,True
8000,0.0,0,2,missing_comma,2,missing_comma,True
8000,0.0,1,2,missing_parenthesis,2,missing_parenthesis,True
8000,0.0,2,1,missing_colon,1,missing_colon,True
8000,0.0,3,5,missing_quotation,5,mismatched_quotation,False
8000,0.0,4,1,mismatched_bracket,1,mismatched_bracket,True
8000,0.0,5,2,missing_colon,2,missing_colon,True
8000,0.0,6,4,keywords_as_identifier,4,keywords_as_identifier,True
8000,0.0,7,1,missing_colon,1,missing_colon,True
8000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
8000,0.0,9,3,mismatched_quotation,3,mismatched_quotation,True
8000,0.0,10,1,keywords_as_identifier,1,keywords_as_identifier,True
8000,0.0,11,1,missing_parenthesis,1,missing_parenthesis,True
8000,0.0,12,3,mismatched_bracket,191,missing_colon,False
8000,0.0,13,1,keywords_as_identifier,1,keywords_as_identifier,True
8000,0.0,14,1,keywords_as_identifier,1,keywords_as_identifier,True
8000,0.0,15,1,keywords_as_identifier,1,keywords_as_identifier,True
8000,0.0,16,7,mismatched_quotation,7,mismatched_quotation,True
8000,0.0,17,1,mismatched_bracket,1,mismatched_bracket,True
8000,0.0,18,1,mismatched_bracket,1,mismatched_bracket,True
8000,0.0,19,2,missing_quotation,2,mismatched_quotation,False
8000,0.0,20,1,mismatched_bracket,1,mismatched_bracket,True
8000,0.0,21,2,missing_quotation,2,missing_quotation,True
8000,0.0,22,2,mismatched_quotation,2,mismatched_quotation,True
8000,0.0,23,3,keywords_as_identifier,3,keywords_as_identifier,True
8000,0.0,24,1,missing_parenthesis,1,missing_parenthesis,True
8000,0.25,0,275,missing_comma,275,missing_comma,True
8000,0.25,1,273,missing_quotation,273,mismatched_quotation,False
8000,0.25,2,251,missing_parenthesis,251,missing_parenthesis,True
8000,0.25,3,263,missing_colon,263,missing_colon,True
8000,0.25,4,260,keywords_as_identifier,201,mismatched_quotation,False
8000,0.25,5,260,missing_quotation,260,mismatched_quotation,False
8000,0.25,6,246,missing_quotation,246,mismatched_quotation,False
8000,0.25,7,253,missing_colon,253,missing_colon,True
8000,0.25,8,254,keywords_as_identifier,254,keywords_as_identifier,True
8000,0.25,9,249,missing_colon,249,missing_colon,True
8000,0.25,10,248,mismatched_quotation,248,mismatched_quotation,True
8000,0.25,11,254,mismatched_bracket,254,mismatched_bracket,True
8000,0.25,12,261,mismatched_quotation,869,keywords_as_identifier,False
8000,0.25,13,254,missing_quotation,254,mismatched_quotation,False
8000,0.25,14,260,missing_comma,260,missing_comma,True
8000,0.25,15,274,mismatched_bracket,274,mismatched_bracket,True
8000,0.25,16,260,mismatched_quotation,260,mismatched_quotation,True
8000,0.25,17,259,missing_colon,259,missing_colon,True
8000,0.25,18,248,missing_parenthesis,3,missing_colon,False
8000,0.25,19,252,keywords_as_identifier,633,missing_parenthesis,False
8000,0.25,20,251,mismatched_bracket,251,mismatched_bracket,True
8000,0.25,21,267,missing_comma,267,missing_comma,True
8000,0.25,22,282,missing_quotation,282,missing_quotation,True
8000,0.25,23,261,missing_parenthesis,261,missing_parenthesis,True
8000,0.25,24,268,mismatched_bracket,268,mismatched_bracket,True
8000,0.5,0,525,missing_comma,525,missing_comma,True
8000,0.5,1,519,keywords_as_identifier,60,missing_colon,False
8000,0.5,2,524,missing_colon,524,missing_colon,True
8000,0.5,3,534,mismatched_bracket,534,mismatched_bracket,True
8000,0.5,4,523,missing_colon,523,missing_colon,True
8000,0.5,5,545,missing_comma,545,missing_colon,False
8000,0.5,6,521,mismatched_bracket,521,mismatched_bracket,True
8000,0.5,7,533,mismatched_bracket,533,mismatched_bracket,True
8000,0.5,8,535,missing_parenthesis,640,missing_parenthesis,False
8000,0.5,9,528,missing_parenthesis,528,missing_parenthesis,True
8000,0.5,10,519,mismatched_bracket,519,mismatched_bracket,True
8000,0.5,11,531,missing_parenthesis,531,missing_parenthesis,True
8000,0.5,12,539,missing_comma,539,missing_comma,True
8000,0.5,13,532,keywords_as_identifier,135,missing_parenthesis,False
8000,0.5,14,542,missing_comma,542,missing_comma,True
8000,0.5,15,527,missing_comma,527,missing_comma,True
8000,0.5,16,530,missing_comma,529,missing_parenthesis,False
8000,0.5,17,510,keywords_as_identifier,510,keywords_as_identifier,True
8000,0.5,18,520,missing_colon,520,missing_colon,True
8000,0.5,19,539,missing_comma,539,missing_comma,True
8000,0.5,20,522,missing_parenthesis,522,missing_parenthesis,True
8000,0.5,21,535,missing_colon,535,missing_colon,True
8000,0.5,22,525,keywords_as_identifier,525,keywords_as_identifier,True
8000,0.5,23,539,mismatched_bracket,539,mismatched_bracket,True
8000,0.5,24,520,keywords_as_identifier,41,keywords_as_identifier,False
8000,0.75,0,812,mismatched_quotation,812,mismatched_quotation,True
8000,0.75,1,791,missing_comma,791,missing_comma,True
8000,0.75,2,793,missing_quotation,792,mismatched_quotation,False
8000,0.75,3,797,missing_comma,797,missing_comma,True
8000,0.75,4,781,missing_colon,781,missing_colon,True
8000,0.75,5,797,missing_comma,797,missing_comma,True
8000,0.75,6,800,missing_parenthesis,800,missing_parenthesis,True
8000,0.75,7,803,keywords_as_identifier,803,keywords_as_identifier,True
8000,0.75,8,782,missing_quotation,781,mismatched_quotation,False
8000,0.75,9,803,missing_comma,803,missing_comma,True
8000,0.75,10,797,missing_parenthesis,797,missing_parenthesis,True
8000,0.75,11,788,missing_comma,788,missing_comma,True
8000,0.75,12,777,mismatched_quotation,774,mismatched_quotation,False
8000,0.75,13,781,missing_parenthesis,781,missing_parenthesis,True
8000,0.75,14,805,mismatched_quotation,805,mismatched_quotation,True
8000,0.75,15,810,keywords_as_identifier,810,keywords_as_identifier,True
8000,0.75,16,802,missing_colon,802,missing_parenthesis,False
8000,0.75,17,799,missing_comma,57,mismatched_quotation,False
8000,0.75,18,782,missing_quotation,782,mismatched_quotation,False
8000,0.75,19,787,keywords_as_identifier,787,keywords_as_identifier,True
8000,0.75,20,813,missing_parenthesis,813,missing_parenthesis,True
8000,0.75,21,803,missing_quotation,803,missing_quotation,True
8000,0.75,22,796,keywords_as_identifier,796,keywords_as_identifier,True
8000,0.75,23,787,missing_comma,785,missing_comma,False
8000,0.75,24,766,missing_comma,766,missing_comma,True
8000,1.0,0,1046,mismatched_bracket,1046,mismatched_bracket,True
8000,1.0,1,1064,mismatched_quotation,1064,mismatched_quotation,True
8000,1.0,2,1028,missing_quotation,1028,mismatched_quotation,False
8000,1.0,3,1048,mismatched_bracket,1048,mismatched_bracket,True
8000,1.0,4,1031,missing_parenthesis,1031,missing_parenthesis,True
8000,1.0,5,1023,keywords_as_identifier,1023,keywords_as_identifier,True
8000,1.0,6,1022,mismatched_bracket,1022,mismatched_bracket,True
8000,1.0,7,1040,mismatched_quotation,1040,mismatched_quotation,True
8000,1.0,8,1037,missing_quotation,1037,mismatched_quotation,False
8000,1.0,9,1041,mismatched_bracket,1041,mismatched_bracket,True
8000,1.0,10,1023,missing_parenthesis,1023,missing_parenthesis,True
8000,1.0,11,1026,missing_parenthesis,1026,missing_parenthesis,True
8000,1.0,12,1034,mismatched_bracket,1034,mismatched_bracket,True
8000,1.0,13,1033,keywords_as_identifier,102,missing_colon,False
8000,1.0,14,1025,missing_parenthesis,1025,missing_parenthesis,True
8000,1.0,15,1041,missing_colon,1041,missing_colon,True
8000,1.0,16,1028,keywords_as_identifier,1028,keywords_as_identifier,True
8000,1.0,17,1026,mismatched_quotation,1026,mismatched_quotation,True
8000,1.0,18,1041,missing_parenthesis,1041,missing_parenthesis,True
8000,1.0,19,1039,mismatched_bracket,1039,mismatched_bracket,True
8000,1.0,20,1042,missing_colon,1042,missing_colon,True
8000,1.0,21,1033,missing_quotation,1033,mismatched_quotation,False
8000,1.0,22,1043,missing_comma,1043,missing_comma,True
8000,1.0,23,1053,missing_colon,1053,missing_colon,True
8000,1.0,24,1043,missing_parenthesis,1043,missing_parenthesis,True
15500,0.0,0,1,missing_parenthesis,1,missing_parenthesis,True
15500,0.0,1,5,missing_quotation,5,missing_quotation,True
15500,0.0,2,2,missing_quotation,2,mismatched_quotation,False
15500,0.0,3,1,mismatched_bracket,1,mismatched_bracket,True
15500,0.0,4,1,missing_colon,1,missing_colon,True
15500,0.0,5,4,missing_comma,4,missing_comma,True
15500,0.0,6,2,mismatched_quotation,2,mismatched_quotation,True
15500,0.0,7,1,missing_colon,1,missing_colon,True
15500,0.0,8,1,mismatched_quotation,1,mismatched_quotation,True
15500,0.0,9,1,keywords_as_identifier,1,keywords_as_identifier,True
15500,0.0,10,1,mismatched_quotation,1,mismatched_quotation,True
15500,0.0,11,1,missing_comma,1,missing_comma,True
15500,0.0,12,2,missing_colon,2,missing_colon,True
15500,0.0,13,4,missing_comma,4,missing_comma,True
15500,0.0,14,4,missing_parenthesis,4,missing_parenthesis,True
15500,0.0,15,2,missing_colon,2,missing_colon,True
15500,0.0,16,6,mismatched_quotation,6,mismatched_quotation,True
15500,0.0,17,3,mismatched_quotation,3,mismatched_quotation,True
15500,0.0,18,5,missing_parenthesis,5,missing_parenthesis,True
15500,0.0,19,3,mismatched_bracket,3,mismatched_bracket,True
15500,0.0,20,1,mismatched_bracket,1,mismatched_bracket,True
15500,0.0,21,3,missing_comma,3,missing_comma,True
15500,0.0,22,1,missing_quotation,1,missing_quotation,True
15500,0.0,23,1,missing_quotation,1,missing_quotation,True
15500,0.0,24,1,keywords_as_identifier,566,keywords_as_identifier,False
15500,0.25,0,520,mismatched_quotation,520,mismatched_quotation,True
15500,0.25,1,516,mismatched_bracket,516,mismatched_bracket,True
15500,0.25,2,511,missing_quotation,511,mismatched_quotation,False
15500,0.25,3,512,missing_comma,512,missing_comma,True
15500,0.25,4,501,mismatched_bracket,501,mismatched_bracket,True
15500,0.25,5,504,missing_colon,504,missing_colon,True
15500,0.25,6,519,missing_parenthesis,519,missing_parenthesis,True
15500,0.25,7,523,missing_colon,523,missing_colon,True
15500,0.25,8,519,missing_quotation,519,mismatched_quotation,False
15500,0.25,9,509,keywords_as_identifier,509,keywords_as_identifier,True
15500,0.25,10,502,missing_comma,502,missing_comma,True
15500,0.25,11,502,missing_parenthesis,502,missing_parenthesis,True
15500,0.25,12,502,missing_quotation,502,mismatched_quotation,False
15500,0.25,13,516,missing_quotation,516,mismatched_quotation,False
15500,0.25,14,487,missing_colon,487,missing_colon,True
15500,0.25,15,513,missing_quotation,513,mismatched_quotation,False
15500,0.25,16,506,missing_colon,506,missing_colon,True
15500,0.25,17,509,keywords_as_identifier,1152,missing_colon,False
15500,0.25,18,515,mismatched_bracket,515,mismatched_bracket,True
15500,0.25,19,516,missing_comma,516,missing_comma,True
15500,0.25,20,503,keywords_as_identifier,503,keywords_as_identifier,True
15500,0.25,21,497,keywords_as_identifier,47,duplicate_import,False
15500,0.25,22,503,mismatched_quotation,503,mismatched_quotation,True
15500,0.25,23,501,missing_colon,501,missing_colon,True
15500,0.25,24,513,missing_parenthesis,513,missing_parenthesis,True
15500,0.5,0,1008,mismatched_bracket,1008,mismatched_bracket,True
15500,0.5,1,1003,missing_parenthesis,1003,missing_parenthesis,True
15500,0.5,2,997,missing_colon,997,missing_colon,True
15500,0.5,3,1003,keywords_as_identifier,1003,keywords_as_identifier,True
15500,0.5,4,1019,mismatched_bracket,1019,mismatched_bracket,True
15500,0.5,5,1002,missing_quotation,1002,mismatched_quotation,False
15500,0.5,6,1010,keywords_as_identifier,1010,keywords_as_identifier,True
15500,0.5,7,996,mismatched_quotation,996,mismatched_quotation,True
15500,0.5,8,1028,missing_quotation,1028,mismatched_quotation,False
15500,0.5,9,1024,missing_parenthesis,1024,missing_parenthesis,True
15500,0.5,10,1016,missing_parenthesis,1016,missing_parenthesis,True
15500,0.5,11,1009,missing_quotation,1009,mismatched_quotation,False
15500,0.5,12,994,keywords_as_identifier,994,keywords_as_identifier,True
15500,0.5,13,1005,missing_colon,1005,missing_colon,True
15500,0.5,14,1003,mismatched_quotation,1003,mismatched_quotation,True
15500,0.5,15,984,missing_comma,1027,missing_colon,False
15500,0.5,16,1001,mismatched_bracket,1001,mismatched_bracket,True
15500,0.5,17,1004,missing_parenthesis,1004,missing_parenthesis,True
15500,0.5,18,1019,missing_parenthesis,1019,missing_parenthesis,True
15500,0.5,19,997,missing_parenthesis,997,missing_parenthesis,True
15500,0.5,20,1017,missing_quotation,1017,mismatched_quotation,False
15500,0.5,21,1001,mismatched_bracket,1001,mismatched_bracket,True
15500,0.5,22,1005,mismatched_bracket,1005,mismatched_bracket,True
15500,0.5,23,996,missing_comma,996,missing_comma,True
15500,0.5,24,1019,missing_comma,1019,missing_parenthesis,False
15500,0.75,0,1479,missing_colon,1480,missing_colon,False
15500,0.75,1,1458,mismatched_bracket,1458,mismatched_bracket,True
15500,0.75,2,1453,mismatched_quotation,1453,mismatched_quotation,True
15500,0.75,3,1455,keywords_as_identifier,1455,keywords_as_identifier,True
15500,0.75,4,1486,missing_parenthesis,1486,missing_parenthesis,True
15500,0.75,5,1459,missing_comma,1460,missing_comma,False
15500,0.75,6,1467,missing_comma,1471,missing_comma,False
15500,0.75,7,1466,missing_colon,1466,missing_colon,True
15500,0.75,8,1467,missing_quotation,1467,mismatched_quotation,False
15500,0.75,9,1467,missing_quotation,1467,mismatched_quotation,False
15500,0.75,10,1470,missing_quotation,1470,mismatched_quotation,False
15500,0.75,11,1451,missing_comma,1451,missing_comma,True
15500,0.75,12,1467,keywords_as_identifier,82,missing_colon,False
15500,0.75,13,1451,missing_quotation,1451,missing_quotation,True
15500,0.75,14,1457,missing_parenthesis,1457,missing_parenthesis,True
15500,0.75,15,1446,keywords_as_identifier,1450,missing_parenthesis,False
15500,0.75,16,1446,missing_comma,446,missing_comma,False
15500,0.75,17,1453,mismatched_quotation,1453,mismatched_quotation,True
15500,0.75,18,1464,mismatched_quotation,146,keywords_as_identifier,False
15500,0.75,19,1446,missing_parenthesis,1446,missing_parenthesis,True
15500,0.75,20,1477,keywords_as_identifier,1477,keywords_as_identifier,True
15500,0.75,21,1460,missing_colon,1460,missing_colon,True
15500,0.75,22,1439,keywords_as_identifier,803,missing_parenthesis,False
15500,0.75,23,1486,missing_parenthesis,1486,missing_parenthesis,True
15500,0.75,24,1452,mismatched_bracket,1452,mismatched_bracket,True
15500,1.0,0,1919,missing_colon,1919,missing_colon,True
15500,1.0,1,1910,missing_comma,1910,missing_comma,True
15500,1.0,2,1887,keywords_as_identifier,1230,keywords_as_identifier,False
15500,1.0,3,1912,mismatched_bracket,1409,missing_colon,False
15500,1.0,4,1902,missing_comma,1902,missing_comma,True
15500,1.0,5,1914,mismatched_bracket,1914,mismatched_bracket,True
15500,1.0,6,1908,missing_comma,1908,missing_comma,True
15500,1.0,7,1914,missing_parenthesis,1914,missing_parenthesis,True
15500,1.0,8,1888,keywords_as_identifier,1818,missing_colon,False
15500,1.0,9,1921,mismatched_bracket,1921,mismatched_bracket,True
15500,1.0,10,1902,missing_comma,1902,missing_comma,True
15500,1.0,11,1913,missing_parenthesis,1914,missing_parenthesis,False
15500,1.0,12,1929,keywords_as_identifier,1915,keywords_as_identifier,False
15500,1.0,13,1919,missing_quotation,1919,missing_quotation,True
15500,1.0,14,1944,missing_colon,1944,missing_colon,True
15500,1.0,15,1902,missing_parenthesis,1902,missing_parenthesis,True
15500,1.0,16,1903,keywords_as_identifier,1903,keywords_as_identifier,True
15500,1.0,17,1892,keywords_as_identifier,923,keywords_as_identifier,False
15500,1.0,18,1910,missing_colon,1910,missing_colon,True
15500,1.0,19,1933,missing_colon,1933,missing_colon,True
15500,1.0,20,1913,mismatched_quotation,1913,mismatched_quotation,True
15500,1.0,21,1909,mismatched_quotation,1909,mismatched_quotation,True
15500,1.0,22,1906,missing_quotation,1906,mismatched_quotation,False
15500,1.0,23,1919,missing_colon,1919,missing_colon,True
15500,1.0,24,1881,missing_comma,1881,missing_comma,True
